Title,Name,Review text
"Infinix Note 30 RAM 8GB+8GB & 256GB Storage 6.78"" FHD 5000mAh Mega Battery Pta Approved Official Warranty",ammad I.,nice phone..Nice delivery.. delivered the same as shown.
"Infinix Note 30 RAM 8GB+8GB & 256GB Storage 6.78"" FHD 5000mAh Mega Battery Pta Approved Official Warranty", R.,Excellent service on time delivery
"Infinix Note 30 RAM 8GB+8GB & 256GB Storage 6.78"" FHD 5000mAh Mega Battery Pta Approved Official Warranty",q U.,"Original product, timely delivery. Good experience. Thanks"
"Infinix Note 30 RAM 8GB+8GB & 256GB Storage 6.78"" FHD 5000mAh Mega Battery Pta Approved Official Warranty",ammad I.,nice phone..Nice delivery.. delivered the same as shown.
"Infinix Note 30 RAM 8GB+8GB & 256GB Storage 6.78"" FHD 5000mAh Mega Battery Pta Approved Official Warranty", R.,Excellent service on time delivery
Itel S23 - 8GB Ram - 256GB Rom - 5000mAh Battery,a A.,Very nice 👍 mobile
Itel S23 - 8GB Ram - 256GB Rom - 5000mAh Battery,n S.,it is more than perfect... thanks daraz and thanks dealer
Itel S23 - 8GB Ram - 256GB Rom - 5000mAh Battery,da,😅thri preshni thi mehngi chez phli dfa daraz sy buy krty hue k pta k orignle hgi k ni but dekh k sary doubt clear ho gye daraz ki dlivry srwis bht slow hti ja re bki fon A1h 😍
Itel S23 - 8GB Ram - 256GB Rom - 5000mAh Battery,ammad A.,I bought 2 mobiles and am fully satisfied with all services. Mobiles are very good even delivered on time. Thanks Daraz.
Itel S23 - 8GB Ram - 256GB Rom - 5000mAh Battery,ad,"The seller is very cooperative, the product is same as shown, the delivery time is very short"
Itel S23 - 8GB Ram - 256GB Rom - 5000mAh Battery,san A.,seller is very good on time delivery very much satisfied
Itel S23 - 8GB Ram - 256GB Rom - 5000mAh Battery,es J.,good bahot hi kamal ka ha ya mobile
Itel S23 - 8GB Ram - 256GB Rom - 5000mAh Battery,*4,camera work little bit not good
Itel S23 - 8GB Ram - 256GB Rom - 5000mAh Battery,an A.,Very smart phone. Thank you seller
Itel S23 - 8GB Ram - 256GB Rom - 5000mAh Battery,*9,Seller Service 10/10
Itel S23 - 8GB Ram - 256GB Rom - 5000mAh Battery, U.,Excellent
Itel S23 - 8GB Ram - 256GB Rom - 5000mAh Battery,ammd U.,👍
Itel S23 - 8GB Ram - 256GB Rom - 5000mAh Battery,if A.,i order this phone reach me timely quickly delivered me cellphone is good but battery timing is not good
Itel S23 - 8GB Ram - 256GB Rom - 5000mAh Battery,*4,price is high
Itel S23 - 8GB Ram - 256GB Rom - 5000mAh Battery,n S.,it is more than perfect... thanks daraz and thanks dealer
Itel S23 - 8GB Ram - 256GB Rom - 5000mAh Battery,if A.,i order this phone reach me timely quickly delivered me cellphone is good but battery timing is not good
Itel S23 - 8GB Ram - 256GB Rom - 5000mAh Battery,*4,price is high
Itel S23 - 8GB Ram - 256GB Rom - 5000mAh Battery,n S.,it is more than perfect... thanks daraz and thanks dealer
Itel S23 - 8GB Ram - 256GB Rom - 5000mAh Battery,if A.,i order this phone reach me timely quickly delivered me cellphone is good but battery timing is not good
Itel S23 - 8GB Ram - 256GB Rom - 5000mAh Battery,*4,price is high
Itel S23 - 8GB Ram - 256GB Rom - 5000mAh Battery,n S.,it is more than perfect... thanks daraz and thanks dealer
Itel S23 - 8GB Ram - 256GB Rom - 5000mAh Battery,if A.,i order this phone reach me timely quickly delivered me cellphone is good but battery timing is not good
Itel S23 - 8GB Ram - 256GB Rom - 5000mAh Battery,*4,price is high
Itel S23 - 8GB Ram - 256GB Rom - 5000mAh Battery,n S.,it is more than perfect... thanks daraz and thanks dealer
Itel S23 - 8GB Ram - 256GB Rom - 5000mAh Battery,if A.,i order this phone reach me timely quickly delivered me cellphone is good but battery timing is not good
Itel S23 - 8GB Ram - 256GB Rom - 5000mAh Battery,*4,price is high
Itel S23 - 8GB Ram - 256GB Rom - 5000mAh Battery,n S.,it is more than perfect... thanks daraz and thanks dealer
"Redmi A2 Plus , 3GB RAM 64GB ROM , 8MP Main Camera , Fingerprint , 5000mAh Fast Charging",id R.,Best mobile in this price I recommend others to buy this specially from this seller Seller is very good responsive #ReviewWorldCup
"Redmi A2 Plus , 3GB RAM 64GB ROM , 8MP Main Camera , Fingerprint , 5000mAh Fast Charging", N.,ماشا ﷲ اوریجنل پیکنگ اور فاسٹ ڈلیوری قابل اعتماد سیلر شکریہ
"Redmi A2 Plus , 3GB RAM 64GB ROM , 8MP Main Camera , Fingerprint , 5000mAh Fast Charging",ka K.,"Boht acha tajurba,raha, very kind perdon seller,,her bat ka boht achy sy reply kia,,mjhy ordrr jaldi chahye tha within 2 days mien order milgya,,box pack packing,,delivery bhi fast hui, ,Allah is seller k karobar mien taraqi dy"
"Redmi A2 Plus , 3GB RAM 64GB ROM , 8MP Main Camera , Fingerprint , 5000mAh Fast Charging", N.,ماشا ﷲ اوریجنل پیکنگ اور فاسٹ ڈلیوری قابل اعتماد سیلر شکریہ
"Redmi A2 Plus , 3GB RAM 64GB ROM , 8MP Main Camera , Fingerprint , 5000mAh Fast Charging",IZ J.,very nice seller very coprative and very good product and service
"Redmi A2 Plus , 3GB RAM 64GB ROM , 8MP Main Camera , Fingerprint , 5000mAh Fast Charging", N.,ایک بار پھر شکریہ اس اسٹور والے کے ساتھ میرا دوسرا تجربہ کامیابی سے مکمل ہوا۔
"Redmi A2 Plus , 3GB RAM 64GB ROM , 8MP Main Camera , Fingerprint , 5000mAh Fast Charging", N.,"Best seller very cooperative Mobile overall acha ha ,, sb perfect ha.... Pr sb se Acha seller ka ikhlaq ha jis trhan deal krty hain very nice... Will shop again InshaAllah"
"Redmi A2 Plus , 3GB RAM 64GB ROM , 8MP Main Camera , Fingerprint , 5000mAh Fast Charging",*8,really honest seller.. fast delivery service.. same as shown Jo dekha waise hi Aya box packed😍 I don't have pic now but I'll show pics very soon.. thank you so much seller and daraz😇 100% recommended 🤩🤩
"Redmi A2 Plus , 3GB RAM 64GB ROM , 8MP Main Camera , Fingerprint , 5000mAh Fast Charging",*5,behtreen service daba pack set behtreen packing mein mily delivery bhe tym.sy pehly 3 din mein ho gae seller jaldi response karta hay highly recommended
"Redmi A2 Plus , 3GB RAM 64GB ROM , 8MP Main Camera , Fingerprint , 5000mAh Fast Charging",AS M.,Great Seller. fast delivery and quick response chat service. 10 out of 10 for the seller.
"Redmi A2 Plus , 3GB RAM 64GB ROM , 8MP Main Camera , Fingerprint , 5000mAh Fast Charging",man Q.,Good Product as per picture. Delivery on time. I am satisfied. I recommend this seller
"Redmi A2 Plus , 3GB RAM 64GB ROM , 8MP Main Camera , Fingerprint , 5000mAh Fast Charging",*2,delivered on time.same as shown in pictures. thanks for your nice cooperation.
"Redmi A2 Plus , 3GB RAM 64GB ROM , 8MP Main Camera , Fingerprint , 5000mAh Fast Charging",mad H.,received on time and best phone in this price range
"Redmi A2 Plus , 3GB RAM 64GB ROM , 8MP Main Camera , Fingerprint , 5000mAh Fast Charging",ammad J.,Abi SIM dal k use nai kiya baqi Sahi laga raha hai
"Redmi A2 Plus , 3GB RAM 64GB ROM , 8MP Main Camera , Fingerprint , 5000mAh Fast Charging",d F.,awesome jitna suna Tha us Sy zyada acha
"Redmi A2 Plus , 3GB RAM 64GB ROM , 8MP Main Camera , Fingerprint , 5000mAh Fast Charging",mad H.,received on time and best phone in this price range
"Redmi A2 Plus , 3GB RAM 64GB ROM , 8MP Main Camera , Fingerprint , 5000mAh Fast Charging",ammad J.,Abi SIM dal k use nai kiya baqi Sahi laga raha hai
"Redmi A2 Plus , 3GB RAM 64GB ROM , 8MP Main Camera , Fingerprint , 5000mAh Fast Charging",d F.,awesome jitna suna Tha us Sy zyada acha
"Redmi A2 Plus , 3GB RAM 64GB ROM , 8MP Main Camera , Fingerprint , 5000mAh Fast Charging",mad H.,received on time and best phone in this price range
"Redmi A2 Plus , 3GB RAM 64GB ROM , 8MP Main Camera , Fingerprint , 5000mAh Fast Charging",ammad J.,Abi SIM dal k use nai kiya baqi Sahi laga raha hai
"Redmi A2 Plus , 3GB RAM 64GB ROM , 8MP Main Camera , Fingerprint , 5000mAh Fast Charging",d F.,awesome jitna suna Tha us Sy zyada acha
"Redmi A2 Plus , 3GB RAM 64GB ROM , 8MP Main Camera , Fingerprint , 5000mAh Fast Charging",mad H.,received on time and best phone in this price range
"Redmi A2 Plus , 3GB RAM 64GB ROM , 8MP Main Camera , Fingerprint , 5000mAh Fast Charging",ammad J.,Abi SIM dal k use nai kiya baqi Sahi laga raha hai
"Redmi A2 Plus , 3GB RAM 64GB ROM , 8MP Main Camera , Fingerprint , 5000mAh Fast Charging",d F.,awesome jitna suna Tha us Sy zyada acha
"Redmi A2 Plus , 3GB RAM 64GB ROM , 8MP Main Camera , Fingerprint , 5000mAh Fast Charging",mad H.,received on time and best phone in this price range
"Redmi A2 Plus , 3GB RAM 64GB ROM , 8MP Main Camera , Fingerprint , 5000mAh Fast Charging",ammad J.,Abi SIM dal k use nai kiya baqi Sahi laga raha hai
"Redmi A2 Plus , 3GB RAM 64GB ROM , 8MP Main Camera , Fingerprint , 5000mAh Fast Charging",d F.,awesome jitna suna Tha us Sy zyada acha
"Infinix Note 30 RAM 8 GB ROM 256 GB Front Camera 16 MP Back Camera 64 MP + 2 MP + AI Cam Battery Type Li-Po 5000 mAh, non-removable",n Z.,I received my product before Delievery date Thr phone was box packed I recommend this seller for Phone Buying I am truly satisfied with the seller
"Infinix Note 30 RAM 8 GB ROM 256 GB Front Camera 16 MP Back Camera 64 MP + 2 MP + AI Cam Battery Type Li-Po 5000 mAh, non-removable",*0,"excellent service, very cooperative seller, very fast delivery"
"Infinix Note 30 RAM 8 GB ROM 256 GB Front Camera 16 MP Back Camera 64 MP + 2 MP + AI Cam Battery Type Li-Po 5000 mAh, non-removable",e M.,"Alhamdolillah, got my package delivered super fast within 12hrs 50 mins to be exact, even before the initial expected arrival date. Seller was super cooperative, humble and replied instantly in chat. The parcel itself was packed firmly, carefully and securely. The phone was PTA approved. The official warranty started on the date of purchase. I'm more than satisfied with my experience. Highly recommended! Thank you very much Daraz and Seller! Jazakallah!"
"Infinix Note 30 RAM 8 GB ROM 256 GB Front Camera 16 MP Back Camera 64 MP + 2 MP + AI Cam Battery Type Li-Po 5000 mAh, non-removable",A.,Alhamdullilah ❤️ Original Product 👌 Recommended 👍🏻
"Infinix Note 30 RAM 8 GB ROM 256 GB Front Camera 16 MP Back Camera 64 MP + 2 MP + AI Cam Battery Type Li-Po 5000 mAh, non-removable",ar H.,It’s my first order from daraz.original device bheji hai seller ny main ny sy baat kar ky delivery fast karwai thi on time mujhy mobile mil gya I’ll recommend this seller
"Infinix Note 30 RAM 8 GB ROM 256 GB Front Camera 16 MP Back Camera 64 MP + 2 MP + AI Cam Battery Type Li-Po 5000 mAh, non-removable",*5,bth acha thanks daraz jasa mangwaya whe byja h r 1 din my he delivery h gya bundle of thanks
"Infinix Note 30 RAM 8 GB ROM 256 GB Front Camera 16 MP Back Camera 64 MP + 2 MP + AI Cam Battery Type Li-Po 5000 mAh, non-removable",*9,beautiful and orignal products seller is so good 💯💯💯💯💯💯😊😊😊😊
"Infinix Note 30 RAM 8 GB ROM 256 GB Front Camera 16 MP Back Camera 64 MP + 2 MP + AI Cam Battery Type Li-Po 5000 mAh, non-removable",aib S.,Satisfied Original product with All the Asscessories sealed packed Happy to buy mobile from this seller Recommended
"Infinix Note 30 RAM 8 GB ROM 256 GB Front Camera 16 MP Back Camera 64 MP + 2 MP + AI Cam Battery Type Li-Po 5000 mAh, non-removable",B.,Receive in Perfect condition
"Infinix Note 30 RAM 8 GB ROM 256 GB Front Camera 16 MP Back Camera 64 MP + 2 MP + AI Cam Battery Type Li-Po 5000 mAh, non-removable",eraz M.,delivery timing is to excellent
"Xiaomi Redmi 12 || 8GB + 128GB || 6.79"" IPS Display || 5000 mah Battery",m K.,"Amazing phone in that price, highly recommend"
"Xiaomi Redmi 12 || 8GB + 128GB || 6.79"" IPS Display || 5000 mah Battery",m K.,"Amazing phone in that price, highly recommend"
"Xiaomi Redmi 12 || 8GB + 128GB || 6.79"" IPS Display || 5000 mah Battery",m K.,"Amazing phone in that price, highly recommend"
"Xiaomi Redmi 12 || 8GB + 128GB || 6.79"" IPS Display || 5000 mah Battery",m K.,"Amazing phone in that price, highly recommend"
"Xiaomi Redmi 12 || 8GB + 128GB || 6.79"" IPS Display || 5000 mah Battery",m K.,"Amazing phone in that price, highly recommend"
"Redmi Note 12 8GB Ram 128GB Rom, Display Size 6.67 Inches, Battery Capacity 5000 mAh , Fast charging 33W",za R.,It was just awesome thanks daraz thank you so much Seller Same colour and outstanding service quick delivery...
"Redmi Note 12 8GB Ram 128GB Rom, Display Size 6.67 Inches, Battery Capacity 5000 mAh , Fast charging 33W",*3,"Grey order kya thw or blue receive hua, Bx yehi waja h jw daraz pr trust ni hota"
"Redmi Note 12 8GB Ram 128GB Rom, Display Size 6.67 Inches, Battery Capacity 5000 mAh , Fast charging 33W",an M.,Excellent experience. Received next day. Thank you so much daraz team.
"Redmi Note 12 8GB Ram 128GB Rom, Display Size 6.67 Inches, Battery Capacity 5000 mAh , Fast charging 33W",d T.,Colour blue select Kia tha msg bhe kia tha per black bhja baki mobile new hai orignal
"Redmi Note 12 8GB Ram 128GB Rom, Display Size 6.67 Inches, Battery Capacity 5000 mAh , Fast charging 33W",hir A.,beaten service our zabardast prudect..
"Redmi Note 12 8GB Ram 128GB Rom, Display Size 6.67 Inches, Battery Capacity 5000 mAh , Fast charging 33W",ammad R.,flash delivery and original product
"Redmi Note 12 8GB Ram 128GB Rom, Display Size 6.67 Inches, Battery Capacity 5000 mAh , Fast charging 33W",*2,"Excellent service. Deliver 2nd day of order... Pin pack device,wrapped with care. Good seller. Satisfied."
"Tecno Camon 20 , 8GB RAM 256GB ROM , 64MP Main Camera , Fingerprint , 5000mAh Fast Charging",ar K.,mobile bilkol original hae or bhot achi packing Kar k vendor nae Bheja or Kafi fast delivery thi 2 days Mae mare pass pohanch gaya thanks to daraz team and vendor and Lapboard company.
"Tecno Camon 20 , 8GB RAM 256GB ROM , 64MP Main Camera , Fingerprint , 5000mAh Fast Charging",*.,Seller is very cooperative. Had a very good experience buying this cellphone. Original product and professionalism from seller is more than good.
"Tecno Camon 20 , 8GB RAM 256GB ROM , 64MP Main Camera , Fingerprint , 5000mAh Fast Charging",z M.,everything is fine
"Tecno Camon 20 , 8GB RAM 256GB ROM , 64MP Main Camera , Fingerprint , 5000mAh Fast Charging",rukh A.,Fast delivery phone is up to my expectations. seller is very honest and respond timely
"Tecno Camon 20 , 8GB RAM 256GB ROM , 64MP Main Camera , Fingerprint , 5000mAh Fast Charging",san R.,Quick service excellent.
"Tecno Camon 20 , 8GB RAM 256GB ROM , 64MP Main Camera , Fingerprint , 5000mAh Fast Charging",f J.,satisfied
"Tecno Camon 20 - 8GB RAM 256GB ROM - 6.67"" AMOLED Display - Finger On Screen - 5000mAh Battery - 33W Fast Charge - 32MP Selfie Camera - 64 MP + 2MP + AI Cam + Quad Flash - PTA Approved",****228,Delived time good .But I purchase light blue . received only blue
"Tecno Camon 20 - 8GB RAM 256GB ROM - 6.67"" AMOLED Display - Finger On Screen - 5000mAh Battery - 33W Fast Charge - 32MP Selfie Camera - 64 MP + 2MP + AI Cam + Quad Flash - PTA Approved",****228,Delived time good .But I purchase light blue . received only blue
"Tecno Camon 20 - 8GB RAM 256GB ROM - 6.67"" AMOLED Display - Finger On Screen - 5000mAh Battery - 33W Fast Charge - 32MP Selfie Camera - 64 MP + 2MP + AI Cam + Quad Flash - PTA Approved",****228,Delived time good .But I purchase light blue . received only blue
"Tecno Camon 20 - 8GB RAM 256GB ROM - 6.67"" AMOLED Display - Finger On Screen - 5000mAh Battery - 33W Fast Charge - 32MP Selfie Camera - 64 MP + 2MP + AI Cam + Quad Flash - PTA Approved",****228,Delived time good .But I purchase light blue . received only blue
"Tecno Camon 20 - 8GB RAM 256GB ROM - 6.67"" AMOLED Display - Finger On Screen - 5000mAh Battery - 33W Fast Charge - 32MP Selfie Camera - 64 MP + 2MP + AI Cam + Quad Flash - PTA Approved",****228,Delived time good .But I purchase light blue . received only blue
"Redmi Note 12s - 6.43"" Inch Display - 8GB RAM - 256GB ROM",war S.,repacked and used phone sold by this seller۔ no response on complaints۔ don't know that phone may be refurbished۔
"Redmi Note 12s - 6.43"" Inch Display - 8GB RAM - 256GB ROM",war S.,repacked and used phone sold by this seller۔ no response on complaints۔ don't know that phone may be refurbished۔
"Redmi Note 12s - 6.43"" Inch Display - 8GB RAM - 256GB ROM",war S.,repacked and used phone sold by this seller۔ no response on complaints۔ don't know that phone may be refurbished۔
"Redmi Note 12s - 6.43"" Inch Display - 8GB RAM - 256GB ROM",war S.,repacked and used phone sold by this seller۔ no response on complaints۔ don't know that phone may be refurbished۔
"Redmi Note 12s - 6.43"" Inch Display - 8GB RAM - 256GB ROM",war S.,repacked and used phone sold by this seller۔ no response on complaints۔ don't know that phone may be refurbished۔
Redmi 12 || 4GB Ram 128GB Rom || 5000mAh Battery,ar M.,very fast delivery .. seller is very good .. original product thanks alot... delivery date is 21 but i receive it on 17 .. i order in black but this is blue bcz black is not available. if you dont have so kindly mention out of stock but no problem again thnkx🥰
